12,7,424.321765781,202.618796719,20.321810616,29.749661180,-1,-1,-1
12,12,314.345826386,233.562122838,15.408745651,35.133661158,-1,-1,-1
12,4,192.805825931,277.915073580,202.369130448,77.053792738,-1,-1,-1
13,0,347.189881061,194.712990589,44.190098985,100.868526495,-1,-1,-1
13,19,323.152291857,283.550456278,16.594485284,19.617239263,-1,-1,-1
13,5,268.925459042,268.493620051,26.275271223,14.878254950,-1,-1,-1
13,7,421.045847475,203.859019408,20.264605963,29.774715211,-1,-1,-1
13,6,290.858977494,214.951653006,28.334553502,43.326921077,-1,-1,-1
13,4,188.128733104,277.367876823,202.517412351,78.075358154,-1,-1,-1
13,21,272.951202281,274.285177315,26.316022005,10.578295287,-1,-1,-1
13,20,324.716939344,288.111433659,16.016406768,15.263528619,-1,-1,-1
13,12,310.545476718,233.671501511,15.625758383,35.098051859,-1,-1,-1
13,14,474.765311579,223.932479747,24.855210372,31.635743370,-1,-1,-1
13,14,474.765311579,223.932479747,24.855210372,31.635743370,-1,-1,-1
14,0,342.520288066,197.865435536,43.547059290,101.203867041,-1,-1,-1
14,19,317.448476159,286.562427649,16.621325310,19.674548099,-1,-1,-1
14,21,267.309746259,276.676595444,26.411976081,10.565036993,-1,-1,-1
14,7,416.357392434,207.987019468,20.186975560,29.782121872,-1,-1,-1
14,12,305.290775244,236.398921649,15.895203932,35.047155493,-1,-1,-1
14,6,285.858371900,217.435139563,28.455532199,43.343436597,-1,-1,-1
14,5,263.337838771,270.787024714,26.364382633,14.900542047,-1,-1,-1
14,4,181.785682804,279.251026350,202.737903510,79.418486548,-1,-1,-1
14,12,305.290775244,236.398921649,15.895203932,35.047155493,-1,-1,-1
14,11,428.866649809,222.843931906,25.722100931,25.271064688,-1,-1,-1
14,14,469.706758557,228.867615752,24.784921069,31.620125764,-1,-1,-1
15,0,338.973749975,202.301910772,43.477314735,101.362622870,-1,-1,-1
15,19,313.663245303,291.187394090,16.667852231,19.747137914,-1,-1,-1
15,6,282.173309248,221.760938782,28.524794454,43.411756111,-1,-1,-1
15,4,177.383373593,283.659506631,203.437383980,79.915355247,-1,-1,-1
15,7,412.810553409,212.617387583,20.163739116,29.783048392,-1,-1,-1
15,5,259.454198138,275.196991632,26.451705478,14.948697828,-1,-1,-1
15,14,466.139360652,233.692104405,24.758512691,31.635489862,-1,-1,-1
15,11,425.305169050,227.530162697,25.702542455,25.276518360,-1,-1,-1
15,12,301.583020815,240.802802734,15.975015836,35.101793568,-1,-1,-1
15,12,301.583020815,240.802802734,15.975015836,35.101793568,-1,-1,-1
15,23,169.840599187,315.762037748,52.959408287,28.301828892,-1,-1,-1
15,17,402.370634559,242.008121323,116.168445792,87.201965437,-1,-1,-1
16,0,335.876098760,205.139717331,43.569944017,101.463047423,-1,-1,-1
16,19,310.629194373,294.282390534,16.715880475,19.813339111,-1,-1,-1
16,5,256.234970684,278.260176240,26.533686913,14.997829458,-1,-1,-1
